#_x,Name,Season,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,#_y,Date,Time,Latitude,Lat,Longitude,Long,Max Winds (kt),SS HWS,RMW nm,Central Prssure (mb),OCI (mb),Size (nm),States Affected,Category,Adjusted Costs
5981,Fran,1996,8,30,6,19.4,-59.4,hurricane,1.0,65,991,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5982,Fran,1996,8,30,12,19.8,-60.1,hurricane,1.0,65,989,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5983,Fran,1996,8,30,18,20.2,-60.6,tropical storm,,60,990,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5984,Fran,1996,8,31,0,20.5,-60.9,tropical storm,,60,988,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5985,Fran,1996,8,31,6,20.8,-61.2,tropical storm,,60,987,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5986,Fran,1996,8,31,12,21.1,-61.4,hurricane,1.0,65,984,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5987,Fran,1996,8,31,18,21.5,-61.7,hurricane,1.0,65,983,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5988,Fran,1996,9,1,0,21.7,-62.1,hurricane,1.0,65,978,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5989,Fran,1996,9,1,6,21.9,-62.6,hurricane,1.0,65,982,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5990,Fran,1996,9,1,12,22.2,-63.2,hurricane,1.0,70,982,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5991,Fran,1996,9,1,18,22.5,-63.9,hurricane,1.0,75,981,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5992,Fran,1996,9,2,0,22.9,-64.7,hurricane,1.0,75,978,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5993,Fran,1996,9,2,6,23.3,-65.7,hurricane,1.0,75,976,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5994,Fran,1996,9,2,12,23.6,-66.7,hurricane,1.0,75,976,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5995,Fran,1996,9,2,18,23.9,-67.9,hurricane,1.0,75,976,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5996,Fran,1996,9,3,0,24.2,-69.0,hurricane,1.0,75,977,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5997,Fran,1996,9,3,6,24.4,-70.1,hurricane,1.0,80,975,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5998,Fran,1996,9,3,12,24.7,-71.2,hurricane,1.0,80,973,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
5999,Fran,1996,9,3,18,25.2,-72.2,hurricane,2.0,85,968,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6000,Fran,1996,9,4,0,25.7,-73.1,hurricane,2.0,95,961,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6001,Fran,1996,9,4,6,26.4,-73.9,hurricane,3.0,100,953,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6002,Fran,1996,9,4,12,27.0,-74.7,hurricane,3.0,105,956,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6003,Fran,1996,9,4,18,27.7,-75.5,hurricane,3.0,105,952,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6004,Fran,1996,9,5,0,28.6,-76.1,hurricane,3.0,105,946,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6005,Fran,1996,9,5,6,29.8,-76.7,hurricane,3.0,105,952,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6006,Fran,1996,9,5,12,31.0,-77.2,hurricane,3.0,100,954,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6007,Fran,1996,9,5,18,32.3,-77.8,hurricane,3.0,100,952,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6008,Fran,1996,9,6,0,33.7,-78.0,hurricane,3.0,100,954,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6009,Fran,1996,9,6,0,33.9,-78.0,hurricane,3.0,100,954,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6010,Fran,1996,9,6,6,35.2,-78.7,hurricane,1.0,65,970,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6011,Fran,1996,9,6,12,36.7,-79.0,tropical storm,,40,985,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6012,Fran,1996,9,6,18,38.0,-79.4,tropical depression,,30,995,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6013,Fran,1996,9,7,0,39.2,-79.9,tropical depression,,30,1000,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6014,Fran,1996,9,7,6,40.4,-80.4,tropical depression,,30,1001,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6015,Fran,1996,9,7,12,41.2,-80.5,tropical depression,,30,1001,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6016,Fran,1996,9,7,18,42.0,-80.4,tropical depression,,30,1000,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6017,Fran,1996,9,8,0,42.8,-80.1,tropical depression,,30,999,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6018,Fran,1996,9,8,6,43.4,-79.9,tropical depression,,30,999,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6019,Fran,1996,9,8,12,44.0,-79.0,tropical depression,,25,1000,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6020,Fran,1996,9,8,18,44.5,-77.6,tropical depression,,25,1001,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6021,Fran,1996,9,9,0,44.9,-75.9,extratropical,,25,1002,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6022,Fran,1996,9,9,6,45.4,-74.0,extratropical,,20,1004,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6023,Fran,1996,9,9,12,45.7,-72.3,extratropical,,15,1006,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6024,Fran,1996,9,9,18,46.0,-71.1,extratropical,,15,1008,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6025,Fran,1996,9,10,0,46.7,-70.0,extratropical,,15,1010,,,6,9/6/96,0030Z,33.9,33.9N,-78.0,78.0W,100,3,40,954,----,---,NC3,3,$10.0B
6709,Georges,1998,9,15,12,9.7,-25.1,tropical depression,,30,1009,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6709,Georges,1998,9,15,12,9.7,-25.1,tropical depression,,30,1009,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6710,Georges,1998,9,15,18,9.8,-26.5,tropical depression,,30,1009,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6710,Georges,1998,9,15,18,9.8,-26.5,tropical depression,,30,1009,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6711,Georges,1998,9,16,0,10.0,-28.1,tropical depression,,30,1009,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6711,Georges,1998,9,16,0,10.0,-28.1,tropical depression,,30,1009,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6712,Georges,1998,9,16,6,10.3,-29.7,tropical depression,,30,1009,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6712,Georges,1998,9,16,6,10.3,-29.7,tropical depression,,30,1009,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6713,Georges,1998,9,16,12,10.6,-31.3,tropical storm,,35,1005,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6713,Georges,1998,9,16,12,10.6,-31.3,tropical storm,,35,1005,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6714,Georges,1998,9,16,18,11.0,-32.9,tropical storm,,35,1003,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6714,Georges,1998,9,16,18,11.0,-32.9,tropical storm,,35,1003,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6715,Georges,1998,9,17,0,11.3,-34.6,tropical storm,,45,1000,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6715,Georges,1998,9,17,0,11.3,-34.6,tropical storm,,45,1000,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6716,Georges,1998,9,17,6,11.7,-36.3,tropical storm,,50,997,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6716,Georges,1998,9,17,6,11.7,-36.3,tropical storm,,50,997,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6717,Georges,1998,9,17,12,12.0,-38.1,tropical storm,,55,994,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6717,Georges,1998,9,17,12,12.0,-38.1,tropical storm,,55,994,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6718,Georges,1998,9,17,18,12.3,-40.0,hurricane,1.0,65,987,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6718,Georges,1998,9,17,18,12.3,-40.0,hurricane,1.0,65,987,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6719,Georges,1998,9,18,0,12.5,-42.0,hurricane,1.0,70,984,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6719,Georges,1998,9,18,0,12.5,-42.0,hurricane,1.0,70,984,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6720,Georges,1998,9,18,6,12.8,-43.9,hurricane,1.0,80,977,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6720,Georges,1998,9,18,6,12.8,-43.9,hurricane,1.0,80,977,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6721,Georges,1998,9,18,12,13.1,-45.7,hurricane,2.0,85,973,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6721,Georges,1998,9,18,12,13.1,-45.7,hurricane,2.0,85,973,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6722,Georges,1998,9,18,18,13.5,-47.4,hurricane,2.0,90,970,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6722,Georges,1998,9,18,18,13.5,-47.4,hurricane,2.0,90,970,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6723,Georges,1998,9,19,0,13.9,-49.0,hurricane,2.0,90,970,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6723,Georges,1998,9,19,0,13.9,-49.0,hurricane,2.0,90,970,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6724,Georges,1998,9,19,6,14.4,-50.6,hurricane,2.0,95,965,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6724,Georges,1998,9,19,6,14.4,-50.6,hurricane,2.0,95,965,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6725,Georges,1998,9,19,12,14.9,-52.0,hurricane,3.0,110,954,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6725,Georges,1998,9,19,12,14.9,-52.0,hurricane,3.0,110,954,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6726,Georges,1998,9,19,18,15.4,-53.5,hurricane,4.0,125,949,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6726,Georges,1998,9,19,18,15.4,-53.5,hurricane,4.0,125,949,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6727,Georges,1998,9,20,0,15.7,-54.9,hurricane,4.0,130,939,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6727,Georges,1998,9,20,0,15.7,-54.9,hurricane,4.0,130,939,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6728,Georges,1998,9,20,6,16.0,-56.3,hurricane,4.0,135,937,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6728,Georges,1998,9,20,6,16.0,-56.3,hurricane,4.0,135,937,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6729,Georges,1998,9,20,12,16.2,-57.7,hurricane,4.0,130,939,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6729,Georges,1998,9,20,12,16.2,-57.7,hurricane,4.0,130,939,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6730,Georges,1998,9,20,18,16.4,-59.2,hurricane,4.0,115,956,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6730,Georges,1998,9,20,18,16.4,-59.2,hurricane,4.0,115,956,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6731,Georges,1998,9,21,0,16.7,-60.6,hurricane,3.0,100,963,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6731,Georges,1998,9,21,0,16.7,-60.6,hurricane,3.0,100,963,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6732,Georges,1998,9,21,4,17.0,-61.7,hurricane,3.0,100,966,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6732,Georges,1998,9,21,4,17.0,-61.7,hurricane,3.0,100,966,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6733,Georges,1998,9,21,6,17.1,-62.1,hurricane,3.0,100,966,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6733,Georges,1998,9,21,6,17.1,-62.1,hurricane,3.0,100,966,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6734,Georges,1998,9,21,8,17.2,-62.6,hurricane,3.0,100,966,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6734,Georges,1998,9,21,8,17.2,-62.6,hurricane,3.0,100,966,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6735,Georges,1998,9,21,12,17.4,-63.6,hurricane,2.0,95,966,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6735,Georges,1998,9,21,12,17.4,-63.6,hurricane,2.0,95,966,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6736,Georges,1998,9,21,18,17.8,-65.0,hurricane,2.0,90,970,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6736,Georges,1998,9,21,18,17.8,-65.0,hurricane,2.0,90,970,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6737,Georges,1998,9,21,22,18.1,-65.8,hurricane,3.0,100,968,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6737,Georges,1998,9,21,22,18.1,-65.8,hurricane,3.0,100,968,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6738,Georges,1998,9,22,0,18.2,-66.3,hurricane,2.0,90,970,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6738,Georges,1998,9,22,0,18.2,-66.3,hurricane,2.0,90,970,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6739,Georges,1998,9,22,6,18.0,-67.4,hurricane,2.0,95,972,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6739,Georges,1998,9,22,6,18.0,-67.4,hurricane,2.0,95,972,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6740,Georges,1998,9,22,12,18.2,-68.5,hurricane,3.0,105,964,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6740,Georges,1998,9,22,12,18.2,-68.5,hurricane,3.0,105,964,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6741,Georges,1998,9,22,12,18.2,-68.7,hurricane,3.0,105,962,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6741,Georges,1998,9,22,12,18.2,-68.7,hurricane,3.0,105,962,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6742,Georges,1998,9,22,18,18.6,-69.7,hurricane,2.0,95,970,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6742,Georges,1998,9,22,18,18.6,-69.7,hurricane,2.0,95,970,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6743,Georges,1998,9,23,0,18.8,-70.8,hurricane,1.0,70,980,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6743,Georges,1998,9,23,0,18.8,-70.8,hurricane,1.0,70,980,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6744,Georges,1998,9,23,6,19.0,-72.1,hurricane,1.0,65,990,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6744,Georges,1998,9,23,6,19.0,-72.1,hurricane,1.0,65,990,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6745,Georges,1998,9,23,12,19.3,-73.3,hurricane,1.0,65,996,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6745,Georges,1998,9,23,12,19.3,-73.3,hurricane,1.0,65,996,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6746,Georges,1998,9,23,18,19.8,-74.3,hurricane,1.0,65,994,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6746,Georges,1998,9,23,18,19.8,-74.3,hurricane,1.0,65,994,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6747,Georges,1998,9,23,21,20.1,-74.5,hurricane,1.0,65,993,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6747,Georges,1998,9,23,21,20.1,-74.5,hurricane,1.0,65,993,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6748,Georges,1998,9,24,0,20.5,-74.9,hurricane,1.0,65,992,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6748,Georges,1998,9,24,0,20.5,-74.9,hurricane,1.0,65,992,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6749,Georges,1998,9,24,6,20.8,-76.0,hurricane,1.0,65,991,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6749,Georges,1998,9,24,6,20.8,-76.0,hurricane,1.0,65,991,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6750,Georges,1998,9,24,12,21.3,-77.2,hurricane,1.0,70,990,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6750,Georges,1998,9,24,12,21.3,-77.2,hurricane,1.0,70,990,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6751,Georges,1998,9,24,18,21.9,-78.0,hurricane,1.0,75,989,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6751,Georges,1998,9,24,18,21.9,-78.0,hurricane,1.0,75,989,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6752,Georges,1998,9,25,0,22.7,-79.0,hurricane,1.0,80,987,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6752,Georges,1998,9,25,0,22.7,-79.0,hurricane,1.0,80,987,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6753,Georges,1998,9,25,6,23.4,-80.2,hurricane,2.0,85,986,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6753,Georges,1998,9,25,6,23.4,-80.2,hurricane,2.0,85,986,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6754,Georges,1998,9,25,12,23.9,-81.3,hurricane,2.0,90,982,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6754,Georges,1998,9,25,12,23.9,-81.3,hurricane,2.0,90,982,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6755,Georges,1998,9,25,15,24.5,-81.8,hurricane,2.0,90,981,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6755,Georges,1998,9,25,15,24.5,-81.8,hurricane,2.0,90,981,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6756,Georges,1998,9,25,18,24.6,-82.4,hurricane,2.0,90,975,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6756,Georges,1998,9,25,18,24.6,-82.4,hurricane,2.0,90,975,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6757,Georges,1998,9,26,0,24.8,-83.3,hurricane,2.0,90,974,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
6757,Georges,1998,9,26,0,24.8,-83.3,hurricane,2.0,90,974,,,7,9/28/98,1130Z,30.4,30.4N,-88.9,88.9W,90,2,80,964,----,---,MS2,2,$11.5B
6758,Georges,1998,9,26,6,25.2,-84.2,hurricane,2.0,90,975,,,7,9/25/98,1530Z,24.5,24.5N,-81.8,81.8W,90,2,25,981,----,---,BFL2,2,$11.5B
